网站,品牌,产品名称,规格,原价货币,原价金额,人民币税前,人民币税后,解析雪茄支数,单支人民币税后,链接,对比
Cigar VIU,Dominican Republic,La Aurora 107 Ecuador Toro,Box of 20,CHF,228.00,1969.78,2954.67,20,147.73,https://cigarviu.com/products/la-aurora-107-equador-toro-ch0-20s,
Cigar VIU,Davidoff,Joya de Nicaragua Clasico Viajante [10],默认,CHF,107.00,924.42,1386.63,10,138.66,https://cigarviu.com/products/joya-nicaraguaviajante-ch-10s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Señoritas [25],默认,CHF,85.00,734.35,1101.52,25,44.06,https://cigarviu.com/products/joya-nicaraguasenoritas-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Red Short Churchill [20],默认,CHF,138.00,1192.24,1788.36,20,89.42,https://cigarviu.com/products/joya-nicaraguared-sh-church-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Red Toro [20],默认,CHF,184.00,1589.65,2384.48,20,119.22,https://cigarviu.com/products/joya-nicaraguared-toro-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Selection B [25],默认,CHF,127.50,1101.52,1652.28,25,66.09,https://cigarviu.com/products/joya-nicaraguaselection-b-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Red Robusto [20],默认,CHF,172.00,1485.98,2228.97,20,111.45,https://cigarviu.com/products/joya-nicaraguared-rob-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Medio Siglo Robusto [25],默认,CHF,177.50,1533.49,2300.24,25,92.01,https://cigarviu.com/products/joya-nicaraguaclasico-medio-siglo-rob-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Classico Consul [25],默认,CHF,147.50,1274.31,1911.46,25,76.46,https://cigarviu.com/products/joya-nicaraguaconsul-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Medio Siglo Toro [25],默认,CHF,195.00,1684.68,2527.02,25,101.08,https://cigarviu.com/products/joya-nicaraguaclasico-medio-siglo-toro-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Robusto [25],默认,CHF,177.50,1533.49,2300.24,25,92.01,https://cigarviu.com/products/joya-nicaraguaclasico-rob-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Red Cañonazo [20],默认,CHF,184.00,1589.65,2384.48,20,119.22,https://cigarviu.com/products/joya-nicaraguared-canonazo-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Medio No.6 [25],默认,CHF,157.50,1360.71,2041.06,25,81.64,https://cigarviu.com/products/joya-nicaraguaclasico-no-6-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Medio Siglo Selecciòn B [25],默认,CHF,132.50,1144.72,1717.08,25,68.68,https://cigarviu.com/products/joya-nicaraguaclasico-medio-siglo-sel-b-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Clasico Medio Siglo Numero 6 [25],默认,CHF,157.50,1360.71,2041.06,25,81.64,https://cigarviu.com/products/joya-nicaraguaclasico-medio-siglo-numero-6-ch-25s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Cabinetta Toro [20],默认,CHF,160.00,1382.30,2073.45,20,103.67,https://cigarviu.com/products/joya-nicaraguacab-toro-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Black Robusto [20],默认,CHF,164.00,1416.86,2125.29,20,106.26,https://cigarviu.com/products/joya-nicaraguablack-rob-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Black Toro [20],默认,CHF,176.00,1520.53,2280.80,20,114.04,https://cigarviu.com/products/joya-nicaraguablack-toro-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Cabinetta Robusto [20],默认,CHF,150.00,1295.91,1943.86,20,97.19,https://cigarviu.com/products/joya-nicaraguacab-rob-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Cabinetta Corona Gorda [20],默认,CHF,138.00,1192.24,1788.36,20,89.42,https://cigarviu.com/products/joya-nicaraguacab-cor-gord-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño Robusto Grande [20],默认,CHF,196.00,1693.32,2539.98,20,127.00,https://cigarviu.com/products/joya-nicaraguaantano-rob-grand-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño Magnum 660 [20],默认,CHF,280.00,2419.03,3628.54,20,181.43,https://cigarviu.com/products/joya-nicaraguaantano-magnum-660-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Black Nocturno [20],默认,CHF,154.00,1330.47,1995.70,20,99.78,https://cigarviu.com/products/joya-nicaraguablack-nocturno-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño Gran Consul [20],默认,CHF,216.00,1866.11,2799.16,20,139.96,https://cigarviu.com/products/joya-nicaraguaantano-gran-consul-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño CT Toro [20],默认,CHF,198.00,1710.60,2565.90,20,128.30,https://cigarviu.com/products/joya-nicaraguaantano-ct-toro-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño Consul [20],默认,CHF,172.00,1485.98,2228.97,20,111.45,https://cigarviu.com/products/joya-nicaraguaantano-consul-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño CT Robusto [20],默认,CHF,190.00,1641.49,2462.24,20,123.11,https://cigarviu.com/products/joya-nicaraguaantano-ct-rob-ch-20s,
Cigar VIU,Joya De Nicaragua,Joya de Nicaragua Antaño CT Corona Gorda [20],默认,CHF,160.00,1382.30,2073.45,20,103.67,https://cigarviu.com/products/joya-nicaraguaantano-ct-cor-gord-ch-20s,
Cigar VIU,Davidoff,Davidoff Yamasa Toro,Box of 12,CHF,372.00,3213.86,4820.79,12,401.73,https://cigarviu.com/products/davidoff-yamasa-toro-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Yamasa Petit Churchill,Box of 14,CHF,249.20,2152.94,3229.41,14,230.67,https://cigarviu.com/products/davidoff-yamasa-petersen-church-ce-ch0-14s,
Cigar VIU,Davidoff,Davidoff Winston Churchill Petit Corona,Box of 20,CHF,320.00,2764.61,4146.92,20,207.35,https://cigarviu.com/products/davidoff-wsc-petersen-cor-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Signature Petit Corona,Box of 25,CHF,360.00,3110.18,4665.27,25,186.61,https://cigarviu.com/products/davidoff-signature-petersen-cor-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Signature Ambassadrice,Box of 25,CHF,267.50,2311.04,3466.56,25,138.66,https://cigarviu.com/products/davidoff-signature-ambass-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Signature Exquisitos,Box of 20,CHF,88.00,760.27,1140.40,20,57.02,https://cigarviu.com/products/davidoff-signature-exquisitoscano-ch0-20s,
Cigar VIU,Davidoff,Davidoff Signature 1000,Box of 25,CHF,310.00,2678.21,4017.32,25,160.69,https://cigarviu.com/products/davidoff-signature-1000-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Selection White Tubos [3],默认,CHF,70.00,604.76,907.14,3,302.38,https://cigarviu.com/products/davidoff-selection-white-tub-ch0-3s,
Cigar VIU,Davidoff,Davidoff Selection Black Tubos [3],默认,CHF,75.00,647.96,971.94,3,323.98,https://cigarviu.com/products/davidoff-selection-black-rob-tub-ch0-3s,
Cigar VIU,Davidoff,Davidoff Premium Selection,Box of 9,CHF,220.00,1900.67,2851.00,9,316.78,https://cigarviu.com/products/davidoff-premium-selection-ce-ch0-9s,
Cigar VIU,Davidoff,Davidoff Nicaragua Short Corona,Box of 14,CHF,207.20,1790.08,2685.12,14,191.79,https://cigarviu.com/products/davidoff-nic-sh-cor-ce-ch0-14s,
Cigar VIU,Davidoff,Davidoff Millennium Toro,Box of 10,CHF,340.00,2937.40,4406.10,10,440.61,https://cigarviu.com/products/davidoff-millusioneennium-toro-ce-ch0-10s,
Cigar VIU,Davidoff,Davidoff Millennium Short Robusto,Box of 20,CHF,480.00,4146.91,6220.36,20,311.02,https://cigarviu.com/products/davidoff-millusioneennium-sh-rob-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Millennium Petit Corona,Box of 25,CHF,472.50,4082.12,6123.18,25,244.93,https://cigarviu.com/products/davidoff-millusioneennium-petersen-cor-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Grand Cru Robusto,默认,CHF,592.50,5118.84,7678.26,,,https://cigarviu.com/products/davidoff-grand-cru-rob-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Grand Cru No.3,Box of 25,CHF,507.50,4384.50,6576.75,25,263.07,https://cigarviu.com/products/davidoff-grand-cru-no-3-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Exquisitos [10],默认,CHF,44.00,380.13,570.20,10,57.02,https://cigarviu.com/products/davidoff-exquisitoscano-ch0-10s,
Cigar VIU,Davidoff,Davidoff Grand Cru No.2,Box of 25,CHF,552.50,4773.27,7159.90,25,286.40,https://cigarviu.com/products/davidoff-grand-cru-no-2-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Escurio Robusto Tubos [12],默认,CHF,270.00,2332.64,3498.96,12,291.58,https://cigarviu.com/products/davidoff-escurio-rob-tub-ch0-12s,
Cigar VIU,Davidoff,Davidoff Escurio Gran Toro,Box of 12,CHF,306.00,2643.66,3965.49,12,330.46,https://cigarviu.com/products/davidoff-escurio-gran-toro-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Escurio Petit Robusto [14],默认,CHF,194.60,1681.23,2521.84,14,180.13,https://cigarviu.com/products/davidoff-escurio-petersen-rob-ce-ch0-14s,
Cigar VIU,Davidoff,Davidoff Demi Tasse [10],默认,CHF,25.00,215.98,323.97,10,32.40,https://cigarviu.com/products/davidoff-demi-tasse-ch0-10s,
Cigar VIU,Davidoff,Davidoff Demi Tasse [50],默认,CHF,124.80,1078.20,1617.30,50,32.35,https://cigarviu.com/products/davidoff-demi-tasse-exp-ch0-50s,
Cigar VIU,Davidoff,Davidoff Aniversario No.3,Box of 10,CHF,333.00,2876.92,4315.38,10,431.54,https://cigarviu.com/products/davidoff-aniversario-no-3-ce-ch0-10s,
Cigar VIU,Camacho,Camacho Nicaragua Toro [20],默认,CHF,210.00,1814.27,2721.40,20,136.07,https://cigarviu.com/products/camacanudoho-nic-toro-ce-ch0-20s,
Cigar VIU,Camacho,Camacho Nicaragua Robusto [20],默认,CHF,190.00,1641.49,2462.24,20,123.11,https://cigarviu.com/products/camacanudoho-nic-rob-ce-ch0-20s,
Cigar VIU,Camacho,Camacho Ecuador Gordo [20],默认,CHF,260.00,2246.24,3369.36,20,168.47,https://cigarviu.com/products/camacanudoho-ecuador-gord-ce-ch0-20s,
Cigar VIU,Camacho,Camacho Ecuador Toro [20],默认,CHF,210.00,1814.27,2721.40,20,136.07,https://cigarviu.com/products/camacanudoho-ecuador-toro-ce-ch0-20s,
Cigar VIU,Camacho,Camacho Corojo Robusto,Box of 20,CHF,190.00,1641.49,2462.24,20,123.11,https://cigarviu.com/products/camacanudoho-corojo-rob-ce-ch0-20s,
Cigar VIU,Camacho,Camacho Corojo Gordo [20],默认,CHF,260.00,2246.24,3369.36,20,168.47,https://cigarviu.com/products/camacanudoho-corojo-gord-ce-ch0-20s,
Cigar VIU,Avo,AVO XO Preludio,Box of 20,CHF,280.00,2419.03,3628.54,20,181.43,https://cigarviu.com/products/avo-xo-preludio-ce-ch0-20s,
Cigar VIU,Avo,AVO XO Preludio,Box of 5,CHF,70.00,604.76,907.14,5,181.43,https://cigarviu.com/products/avo-xo-preludio-ce-ch0-20s,
Cigar VIU,Avo,AVO XO Notturno,Box of 20,CHF,250.00,2159.85,3239.78,20,161.99,https://cigarviu.com/products/avo-xo-notturno-ce-ch0-5s,
Cigar VIU,Avo,AVO XO Maestoso,Box of 4,CHF,72.80,628.95,943.42,4,235.86,https://cigarviu.com/products/avo-xo-maestoscanoo-ce-ch0-4s,
Cigar VIU,Avo,AVO XO Maestoso,Box of 20,CHF,370.00,3196.58,4794.87,20,239.74,https://cigarviu.com/products/avo-xo-maestoscanoo-ce-ch0-4s,
Cigar VIU,Avo,AVO XO Intermezzo,Box of 4,CHF,62.80,542.55,813.82,4,203.46,https://cigarviu.com/products/avo-xo-intermezzo-ce-ch0-4s,
Cigar VIU,Avo,AVO XO Intermezzo,Tubos / Box of 4,CHF,67.60,584.02,876.03,4,219.01,https://cigarviu.com/products/avo-xo-intermezzo-ce-ch0-4s,
Cigar VIU,Avo,AVO XO Legato,Box of 20,CHF,346.00,2989.23,4483.84,20,224.19,https://cigarviu.com/products/avo-xo-legato-ce-ch0-20s,
Cigar VIU,Avo,AVO XO Legato,Box of 4,CHF,69.20,597.85,896.78,4,224.20,https://cigarviu.com/products/avo-xo-legato-ce-ch0-20s,
Cigar VIU,Avo,AVO Syncro Nicaragua Fogata Toro,Box of 20,CHF,376.00,3248.41,4872.62,20,243.63,https://cigarviu.com/products/avo-syncro-fog-toro-ce-ch0-20s,
Cigar VIU,Avo,AVO Syncro Nicaragua Fogata Robusto,Box of 20,CHF,344.00,2971.95,4457.92,20,222.90,https://cigarviu.com/products/avo-syncro-fog-rob-ce-ch0-4s,
Cigar VIU,Avo,AVO Syncro Nicaragua Fogata Robusto,Box of 4,CHF,68.80,594.39,891.58,4,222.90,https://cigarviu.com/products/avo-syncro-fog-rob-ce-ch0-4s,
Cigar VIU,Avo,AVO Syncro Nicaragua Fogata Special Toro,Box of 20,CHF,398.00,3438.48,5157.72,20,257.89,https://cigarviu.com/products/avo-syncro-fog-spec-toro-ce-ch0-20s,
Cigar VIU,Avo,AVO Syncro Nicaragua Fogata Special Toro,Box of 4,CHF,79.60,687.70,1031.55,4,257.89,https://cigarviu.com/products/avo-syncro-fog-spec-toro-ce-ch0-20s,
Cigar VIU,Avo,AVO Heritage Special Toro,Box of 20,CHF,300.00,2591.82,3887.73,20,194.39,https://cigarviu.com/products/avo-heritage-spec-toro-ce-ch0-20s,
Cigar VIU,Avo,AVO Heritage Robusto,Box of 20,CHF,264.00,2280.80,3421.20,20,171.06,https://cigarviu.com/products/avo-heritage-rob-ce-ch0-20s,
Cigar VIU,Avo,AVO Heritage Short Robusto,Box of 20,CHF,244.00,2108.01,3162.02,20,158.10,https://cigarviu.com/products/avo-heritage-sh-rob-ce-ch0-20s,
Cigar VIU,Avo,AVO Classic Robusto,Box of 20,CHF,290.00,2505.43,3758.14,20,187.91,https://cigarviu.com/products/avo-classic-rob-ce-ch0-20s,
Cigar VIU,Avo,AVO Classic Puritos [10],默认,CHF,37.00,319.66,479.49,10,47.95,https://cigarviu.com/products/avo-classic-puritoscano-ce-ch-10s,
Cigar VIU,Avo,AVO Classic No.6,Box of 20,CHF,350.00,3023.79,4535.68,20,226.78,https://cigarviu.com/products/avo-classic-no-6-ce-ch0-20s,
Cigar VIU,Avo,AVO Classic No.2,Box of 4,CHF,62.00,535.64,803.46,4,200.86,https://cigarviu.com/products/avo-classic-no-2-ce-ch0-4s,
Cigar VIU,Avo,AVO Classic No.2,Box of 20,CHF,310.00,2678.21,4017.32,20,200.87,https://cigarviu.com/products/avo-classic-no-2-ce-ch0-20s,
Cigar VIU,Zino,Zino Nicaragua Short Torpedo,Box of 25,CHF,187.50,1619.89,2429.84,25,97.19,https://cigarviu.com/products/zin-nic-sh-torp-ce-ch0-25s,
Cigar VIU,Zino,Zino Nicaragua Robusto,Box of 25,CHF,205.00,1771.08,2656.62,25,106.26,https://cigarviu.com/products/zin-nic-rob-ce-ch0-25s,
Cigar VIU,Zino,Zino Nicaragua Gordo,Box of 25,CHF,245.00,2116.65,3174.98,25,127.00,https://cigarviu.com/products/zin-nic-gord-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Yamasa Robusto,Box of 12,CHF,318.00,2747.33,4121.00,12,343.42,https://cigarviu.com/products/dav-yamasa-rob-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Late Hour Serie Robusto,Box of 20,CHF,620.00,5356.43,8034.64,20,401.73,https://cigarviu.com/products/dav-wsc-late-hour-rob-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Original Series Toro,Box of 20,CHF,636.00,5494.66,8241.99,20,412.10,https://cigarviu.com/products/dav-wsc-toro-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Original Series Toro,Single Piece,CHF,31.80,274.73,412.10,1,412.10,https://cigarviu.com/products/dav-wsc-toro-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Original Series Robusto,Box of 20,CHF,580.00,5010.85,7516.28,20,375.81,https://cigarviu.com/products/dav-wsc-rob-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Original Series Churchill,Box of 20,CHF,620.00,5356.43,8034.64,20,401.73,https://cigarviu.com/products/dav-wsc-church-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Late Hour Series Toro,Box of 20,CHF,720.00,6220.37,9330.56,20,466.53,https://cigarviu.com/products/dav-wsc-late-hour-toro-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Winston Churchill The Late Hour Serie Churchill,Box of 20,CHF,680.00,5874.79,8812.18,20,440.61,https://cigarviu.com/products/dav-wsc-late-hour-church-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Signature 6000,Box of 25,CHF,575.00,4967.66,7451.49,25,298.06,https://cigarviu.com/products/dav-signature-6000-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Signature 2000,Box of 25,CHF,462.50,3995.72,5993.58,25,239.74,https://cigarviu.com/products/dav-signature-2000-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Nicaragua Toro,Box of 12,CHF,324.00,2799.17,4198.76,12,349.90,https://cigarviu.com/products/dav-nic-toro-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Nicaragua Toro,Box of 4,CHF,108.00,933.06,1399.59,4,349.90,https://cigarviu.com/products/dav-nic-toro-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Nicaragua Robusto,Box of 12,CHF,282.00,2436.31,3654.46,12,304.54,https://cigarviu.com/products/dav-nic-rob-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Nicaragua Diadema,Box of 12,CHF,360.00,3110.18,4665.27,12,388.77,https://cigarviu.com/products/dav-nic-dia-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Millennium Robusto,Box of 25,CHF,737.50,6371.56,9557.34,25,382.29,https://cigarviu.com/products/dav-millennium-rob-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Grand Cru Toro,Box of 25,CHF,700.00,6047.58,9071.37,25,362.85,https://cigarviu.com/products/dav-grand-cru-toro-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Grand Cru No.5,Box of 25,CHF,387.50,3347.77,5021.66,25,200.87,https://cigarviu.com/products/dav-grand-cru-no-5-ce-ch0-25s,
Cigar VIU,Camacho,Camacho Connecticut Robusto,Box of 20,CHF,190.00,1641.49,2462.24,20,123.11,https://cigarviu.com/products/cam-ct-rob-ce-ch0-4s,
Cigar VIU,Camacho,Camacho Nicaragua Gran Churchill,Box of 20,CHF,200.00,1727.88,2591.82,20,129.59,https://cigarviu.com/products/cam-nic-gran-church-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Escurio Gran Perfecto,Box of 12,CHF,318.00,2747.33,4121.00,12,343.42,https://cigarviu.com/products/dav-escurio-gran-perf-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Escurio Corona Gorda,Box of 12,CHF,265.20,2291.17,3436.76,12,286.40,https://cigarviu.com/products/dav-escurio-cor-gord-ce-ch0-12s,
Cigar VIU,Davidoff,Davidoff Aniversario Special T,Box of 20,CHF,670.00,5788.40,8682.60,20,434.13,https://cigarviu.com/products/dav-aniversario-spec-t-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Aniversario Special R,Box of 25,CHF,712.50,6155.57,9233.36,25,369.33,https://cigarviu.com/products/dav-aniversario-spec-r-ce-ch0-25s,
Cigar VIU,CAO,CAO Pilón Robusto,Box of 20,CHF,202.00,1745.16,2617.74,20,130.89,https://cigarviu.com/products/cao-pilon-rob-exta-ch-20s,
Cigar VIU,CAO,CAO BX3 Robusto,Box of 20,CHF,202.00,1745.16,2617.74,20,130.89,https://cigarviu.com/products/cao-bx3-rob-ch-20s,
Cigar VIU,Balmoral,Balmoral Añejo Xo Nicaragua Rothschild Masivo,Box of 20,CHF,224.00,1935.23,2902.84,20,145.14,https://cigarviu.com/products/bal-anejo-xo-nic-ro-masivo-ch0-20s,
Cigar VIU,Davidoff,Davidoff Millennium Lancero Limited Edition,Box of 20,CHF,290.00,2505.43,3758.14,20,187.91,https://cigarviu.com/products/davidoff-lancero-limited-edition,
Cigar VIU,Davidoff,Davidoff Millennium Piramides,Box of 10,CHF,360.00,3110.18,4665.27,10,466.53,https://cigarviu.com/products/davidoff-millusioneennium-piram-bu-ce-ch0-25s,
Cigar VIU,Camacho,Camacho Broadleaf Robusto,Box of 20,CHF,155.00,1339.11,2008.66,20,100.43,https://cigarviu.com/products/camacanudoho-broadleaf-rob-ce-ch0-20s,
Cigar VIU,Camacho,Camacho Broadleaf Gordo,Box of 20,CHF,270.00,2332.64,3498.96,20,174.95,https://cigarviu.com/products/camacanudoho-broadleaf-gord-ce-ch0-20s,
Cigar VIU,Davidoff,Davidoff Aniversario Entreacto,Box of 20,CHF,280.00,2419.03,3628.54,20,181.43,https://cigarviu.com/products/davidoff-aniversario-entreac-bu-ce-ch0-25s,
Cigar VIU,Macanudo,Macanudo Inspirado Orange Lancero,Box of 20,CHF,154.00,1330.47,1995.70,20,99.78,https://cigarviu.com/products/mac-inspirado-orange-lanc-ch-20,
Cigar VIU,Davidoff,Davidoff Yamasa Piramides,Box of 12,CHF,390.00,3369.37,5054.06,12,421.17,https://cigarviu.com/products/davidoff-yamasa-piram-bu-ce-ch0-25s,
Cigar VIU,Davidoff,Davidoff Escurio Robusto,Box of 12,CHF,246.00,2125.29,3187.94,12,265.66,https://cigarviu.com/products/davidoff-escurio-rob-bu-ce-ch0-25s,
Cigar VIU,Camacho,Camacho Ecuador Robusto,Box of 20,CHF,190.00,1641.49,2462.24,20,123.11,https://cigarviu.com/products/camacanudoho-ecuador-rob-ce-ch0-20s,
Cigar VIU,Samaná,Samaná Series 1756 Nobles Jar Pigtail,Jar of 20,CHF,390.00,3369.37,5054.06,20,252.70,https://cigarviu.com/products/samana-1756-nobles-jar-pigtail-20,
Cigar VIU,Perdomo,Perdomo Reserve 10th Aniversary Maduro Box Pressed Epicure,Box of 25,CHF,287.50,2483.83,3725.74,25,149.03,https://cigarviu.com/products/perdomo-r-10th-m-bp-epicure-25,
Cigar VIU,Perdomo,Perdomo Double Aged 12 Years Sun Grown Gordo Extra,Box of 24,CHF,384.00,3317.53,4976.30,24,207.35,https://cigarviu.com/products/perdomo-da12yr-s-gordo-extra-24,
Cigar VIU,Perdomo,Perdomo Double Aged 12 Years Maduro Robusto,Box of 24,CHF,312.00,2695.49,4043.24,24,168.47,https://cigarviu.com/products/perdomo-da12yr-m-robusto-24,
Cigar VIU,Perdomo,Perdomo Double Aged 12 Years Connecticut Epicure,Box of 24,CHF,336.00,2902.84,4354.26,24,181.43,https://cigarviu.com/products/perdomo-da12yr-c-epicure-24,
Cigar VIU,Oliva,Oliva Serie V Melanio Robusto,Box of 10,CHF,145.00,1252.71,1879.06,10,187.91,https://cigarviu.com/products/oliva-serie-v-melanio-robusto-10,
Cigar VIU,Oliva,Oliva Serie V Melanio Figurado,Box of 10,CHF,210.00,1814.27,2721.40,10,272.14,https://cigarviu.com/products/oliva-serie-v-melanio-figurado-10,
Cigar VIU,Oliva,Oliva Serie V Lanceros,Box of 24,CHF,252.00,2177.13,3265.70,24,136.07,https://cigarviu.com/products/oliva-serie-v-lanceros-7x38-24,
Cigar VIU,Oliva,Oliva Connecticut Reserve Robusto,Box of 20,CHF,170.00,1468.70,2203.05,20,110.15,https://cigarviu.com/products/oliva-conn-reserve-robusto-5x50-20,
Cigar VIU,Daniel Marshall,Daniel Marshall Red Label Torpedo,Box of 10,CHF,125.00,1079.92,1619.88,10,161.99,https://cigarviu.com/products/dm-red-label-torpedo-10,
Cigar VIU,Daniel Marshall,Daniel Marshall Red Label Gigante,Box of 10,CHF,160.00,1382.30,2073.45,10,207.34,https://cigarviu.com/products/dm-red-label-gigante-10,
Cigar VIU,Silencio,Silencio Red Dot Churchill,Box of 25,CHF,320.00,2764.61,4146.92,25,165.88,https://cigarviu.com/products/slc-red-dot-church-ch-25s,
Cigar VIU,Zino,Zino Mini Cigarillos Nicaragua,默认,CHF,11.00,95.03,142.54,,,https://cigarviu.com/products/zin-mini-cllos-nic-ch0-20s,
Cigar VIU,Zino,Zino Mini Cigarillos Red,默认,CHF,11.00,95.03,142.54,,,https://cigarviu.com/products/zin-mini-cllos-red-nd-ch0-20s,
Cigar VIU,Silencio,Silencio Los Rios Toro,Box of 20,CHF,296.00,2557.26,3835.89,20,191.79,https://cigarviu.com/products/slc-los-rios-toro-ch-20s,
Cigar VIU,Silencio,Silencio Black Robusto,Box of 25,CHF,320.00,2764.61,4146.92,25,165.88,https://cigarviu.com/products/slc-black-robusto-ch-25s,
Cigar VIU,Macanudo,Macanudo Inspirado Jamao Toro,Box of 20,CHF,240.00,2073.46,3110.19,20,155.51,https://cigarviu.com/products/macanudo-inspirado-jamao-ch-20s,
Cigar VIU,La Paz,La Paz Cigarillos Brazil,默认,CHF,6.50,56.16,84.24,,,https://cigarviu.com/products/lap-cigarillos-brasil-ch-10s,
Cigar VIU,La Aurora,La Aurora Escogidos Robusto,Box of 20,CHF,198.00,1710.60,2565.90,20,128.30,https://cigarviu.com/products/la-aurora-escogidos-robusto-ch0-20s,
Cigar VIU,La Aurora,La Aurora 120 Anniversary Edition Gran Toro,Box of 20,CHF,276.00,2384.47,3576.70,20,178.84,https://cigarviu.com/products/la-aurora-120-aniversario-gran-toro-ch0-20s,
Cigar VIU,La Aurora,La Aurora 120 Anniversary Edition Churchill,Box of 20,CHF,288.00,2488.15,3732.22,20,186.61,https://cigarviu.com/products/la-aurora-120-aniversario-church-ch0-20s,
Cigar VIU,La Aurora,La Aurora 120 Anniversary Limited Edition Lancero,Box of 20,CHF,378.00,3265.69,4898.54,20,244.93,https://cigarviu.com/products/la-aurora-120-aniv-le-lancero-ch0-15s,
Cigar VIU,Davidoff,Davidoff Year Of The Dragon,默认,CHF,680.00,5874.79,8812.18,,,https://cigarviu.com/products/davidoff-year-of-the-dragon-2024-ce-10s,
Cigar VIU,Davidoff,Davidoff Mini Cigarillos Silver,默认,CHF,20.80,179.70,269.55,,,https://cigarviu.com/products/dav-mini-cllos-silver-ch0-20s,
Cigar VIU,Davidoff,Davidoff Mini Cigarillos Escurio,默认,CHF,20.80,179.70,269.55,,,https://cigarviu.com/products/dav-mini-cllos-escurio-ch0-20s,
Cigar VIU,Davidoff,Davidoff Gran Toro Nicaragua 10 Years Limited Edition,Box of 12,CHF,368.00,3179.30,4768.95,12,397.41,https://cigarviu.com/products/davidoff-gran-tora-nicaragua-10-ans-limited-edition,
Cigar VIU,Davidoff,Davidoff Club Cigarillos,默认,CHF,14.40,124.41,186.62,,,https://cigarviu.com/products/dav-club-cllos-ch-10s,
